Review_ID,Customer_ID,Product_ID,Order_ID,Review_Date,Rating,Review_Text,Sentiment
REV0018882,CUST013291,PRD00816,ORD00116606,2022-10-29,3,Value for money,Neutral
REV0018883,CUST010480,PRD00174,ORD00116616,2025-07-17,3,Good product,Neutral
REV0018884,CUST005400,PRD00382,ORD00116617,2022-10-22,5,Excellent experience,Positive
REV0018885,CUST014148,PRD00706,ORD00116621,2023-12-23,4,Late delivery,Positive
REV0018886,CUST001555,PRD00083,ORD00116636,2025-07-24,4,Good product,Positive
REV0018887,CUST008459,PRD00865,ORD00116643,2023-11-24,5,Late delivery,Positive
REV0018888,CUST011660,PRD00927,ORD00116645,2023-09-12,4,Excellent experience,Positive
REV0018889,CUST003000,PRD00640,ORD00116649,2023-06-03,5,Value for money,Positive
REV0018890,CUST014708,PRD00896,ORD00116652,2023-12-12,2,Good product,Negative
REV0018891,CUST007528,PRD00433,ORD00116657,2024-02-04,5,Not satisfied,Positive
REV0018892,CUST009430,PRD00850,ORD00116666,2025-10-16,5,Good product,Positive
REV0018893,CUST010434,PRD00283,ORD00116670,2022-05-09,5,Excellent experience,Positive
REV0018894,CUST009184,PRD00865,ORD00116675,2022-09-01,3,Excellent experience,Neutral
REV0018895,CUST005695,PRD00362,ORD00116686,2023-10-17,2,Value for money,Negative
REV0018896,CUST009529,PRD00579,ORD00116690,2023-03-22,1,Excellent experience,Negative
REV0018897,CUST011320,PRD00192,ORD00116693,2025-04-05,3,Good product,Neutral
REV0018898,CUST000901,PRD00850,ORD00116706,2022-10-20,5,Average quality,Positive
REV0018899,CUST004190,PRD00259,ORD00116708,2024-09-09,4,Late delivery,Positive
REV0018900,CUST004351,PRD00162,ORD00116718,2023-06-30,5,Excellent experience,Positive
REV0018901,CUST006635,PRD00486,ORD00116720,2025-11-21,3,Late delivery,Neutral
REV0018902,CUST006896,PRD00079,ORD00116723,2023-07-22,4,Not satisfied,Positive
REV0018903,CUST014343,PRD00079,ORD00116730,2023-12-23,5,Value for money,Positive
REV0018904,CUST014423,PRD00010,ORD00116734,2025-06-01,4,Value for money,Positive
REV0018905,CUST005536,PRD00694,ORD00116735,2022-07-02,5,Excellent experience,Positive
REV0018906,CUST014319,PRD00624,ORD00116736,2023-08-31,3,Average quality,Neutral
REV0018907,CUST003620,PRD00908,ORD00116741,2025-04-18,4,Excellent experience,Positive
REV0018908,CUST005203,PRD00180,ORD00116742,2023-12-10,4,Late delivery,Positive
REV0018909,CUST001040,PRD00111,ORD00116759,2022-05-28,4,Good product,Positive
REV0018910,CUST003887,PRD00646,ORD00116767,2024-06-03,2,Value for money,Negative
REV0018911,CUST001492,PRD00047,ORD00116773,2025-07-23,4,Good product,Positive
REV0018912,CUST009916,PRD00768,ORD00116774,2024-02-24,3,Good product,Neutral
REV0018913,CUST006063,PRD00999,ORD00116775,2024-11-10,3,Not satisfied,Neutral
REV0018914,CUST002913,PRD00267,ORD00116787,2022-02-15,4,Average quality,Positive
REV0018915,CUST009035,PRD00334,ORD00116788,2023-07-19,4,Not satisfied,Positive
REV0018916,CUST003488,PRD00353,ORD00116790,2023-12-18,5,Good product,Positive
REV0018917,CUST011333,PRD00535,ORD00116801,2023-04-14,5,Not satisfied,Positive
REV0018918,CUST008335,PRD00531,ORD00116804,2023-01-06,4,Average quality,Positive
REV0018919,CUST014537,PRD00254,ORD00116810,2023-01-13,4,Excellent experience,Positive
REV0018920,CUST014424,PRD00328,ORD00116815,2025-06-02,4,Excellent experience,Positive
REV0018921,CUST010973,PRD00474,ORD00116816,2023-09-06,5,Not satisfied,Positive
REV0018922,CUST012891,PRD00468,ORD00116818,2025-06-27,3,Average quality,Neutral
REV0018923,CUST014951,PRD00459,ORD00116847,2022-01-04,2,Average quality,Negative
REV0018924,CUST012460,PRD00637,ORD00116852,2025-09-05,5,Value for money,Positive
REV0018925,CUST010830,PRD00464,ORD00116854,2024-10-23,2,Value for money,Negative
REV0018926,CUST012344,PRD00444,ORD00116855,2024-05-13,5,Good product,Positive
REV0018927,CUST010196,PRD00902,ORD00116857,2022-02-22,4,Not satisfied,Positive
REV0018928,CUST014186,PRD00997,ORD00116860,2025-11-19,1,Good product,Negative
REV0018929,CUST008860,PRD00016,ORD00116861,2024-07-30,5,Value for money,Positive
REV0018930,CUST011985,PRD00248,ORD00116864,2023-07-21,5,Late delivery,Positive
REV0018931,CUST011098,PRD00322,ORD00116868,2024-11-30,5,Not satisfied,Positive
REV0018932,CUST004152,PRD00121,ORD00116871,2025-11-26,5,Excellent experience,Positive
REV0018933,CUST006709,PRD00770,ORD00116875,2025-08-27,5,Good product,Positive
REV0018934,CUST011863,PRD00338,ORD00116884,2022-10-17,2,Excellent experience,Negative
REV0018935,CUST006064,PRD00339,ORD00116894,2024-03-27,4,Average quality,Positive
REV0018936,CUST001399,PRD00432,ORD00116897,2023-04-07,5,Not satisfied,Positive
REV0018937,CUST007692,PRD00734,ORD00116911,2024-02-22,5,Excellent experience,Positive
REV0018938,CUST009911,PRD00519,ORD00116917,2022-05-12,5,Excellent experience,Positive
REV0018939,CUST006605,PRD00192,ORD00116930,2023-07-04,4,Excellent experience,Positive
REV0018940,CUST008108,PRD00279,ORD00116932,2022-08-11,5,Excellent experience,Positive
REV0018941,CUST001975,PRD00156,ORD00116934,2023-02-27,4,Value for money,Positive
REV0018942,CUST014799,PRD00037,ORD00116938,2022-12-10,3,Not satisfied,Neutral
REV0018943,CUST008564,PRD00497,ORD00116941,2025-08-08,5,Value for money,Positive
REV0018944,CUST006285,PRD00059,ORD00116944,2023-04-01,5,Good product,Positive
REV0018945,CUST010444,PRD00309,ORD00116949,2023-08-21,4,Good product,Positive
REV0018946,CUST007970,PRD00398,ORD00116950,2022-01-29,4,Not satisfied,Positive
REV0018947,CUST008693,PRD00049,ORD00116952,2024-12-27,4,Average quality,Positive
REV0018948,CUST002838,PRD00010,ORD00116955,2026-01-12,5,Late delivery,Positive
REV0018949,CUST001136,PRD00762,ORD00116958,2025-02-01,5,Value for money,Positive
REV0018950,CUST001491,PRD00527,ORD00116968,2023-04-19,4,Value for money,Positive
REV0018951,CUST007284,PRD00454,ORD00116971,2022-09-07,4,Value for money,Positive
REV0018952,CUST006577,PRD00447,ORD00116990,2025-06-24,5,Good product,Positive
REV0018953,CUST013340,PRD00457,ORD00116991,2022-11-26,5,Good product,Positive
REV0018954,CUST003724,PRD00687,ORD00116994,2023-07-15,5,Excellent experience,Positive
REV0018955,CUST000495,PRD00488,ORD00116999,2024-11-11,5,Value for money,Positive
REV0018956,CUST013978,PRD00913,ORD00117010,2025-08-13,4,Good product,Positive
REV0018957,CUST002750,PRD00567,ORD00117017,2024-07-10,5,Good product,Positive
REV0018958,CUST003399,PRD00860,ORD00117022,2025-08-24,3,Excellent experience,Neutral
REV0018959,CUST009703,PRD00792,ORD00117024,2025-02-28,2,Late delivery,Negative
REV0018960,CUST007288,PRD00271,ORD00117029,2024-05-17,5,Late delivery,Positive
REV0018961,CUST010195,PRD00805,ORD00117030,2024-06-27,2,Value for money,Negative
REV0018962,CUST012953,PRD00087,ORD00117031,2025-06-10,4,Excellent experience,Positive
REV0018963,CUST013090,PRD00173,ORD00117032,2023-12-15,5,Late delivery,Positive
REV0018964,CUST006401,PRD00258,ORD00117035,2023-11-10,4,Excellent experience,Positive
REV0018965,CUST004769,PRD00665,ORD00117057,2023-08-27,1,Late delivery,Negative
REV0018966,CUST014860,PRD00178,ORD00117061,2024-03-07,5,Average quality,Positive
REV0018967,CUST013062,PRD00018,ORD00117070,2022-02-24,2,Good product,Negative
REV0018968,CUST004258,PRD00619,ORD00117073,2024-04-07,4,Good product,Positive
REV0018969,CUST008355,PRD00923,ORD00117077,2025-11-23,3,Value for money,Neutral
REV0018970,CUST001909,PRD00294,ORD00117078,2022-02-16,4,Value for money,Positive
REV0018971,CUST009001,PRD00497,ORD00117081,2025-08-23,4,Value for money,Positive
REV0018972,CUST005149,PRD00190,ORD00117087,2023-09-16,4,Late delivery,Positive
REV0018973,CUST003314,PRD00861,ORD00117099,2023-03-14,3,Good product,Neutral
REV0018974,CUST012845,PRD00641,ORD00117102,2025-10-28,4,Good product,Positive
REV0018975,CUST009572,PRD00196,ORD00117104,2025-05-24,4,Average quality,Positive
REV0018976,CUST008037,PRD00117,ORD00117116,2024-05-30,3,Excellent experience,Neutral
REV0018977,CUST003241,PRD00797,ORD00117117,2023-09-30,5,Average quality,Positive
REV0018978,CUST004882,PRD00934,ORD00117138,2022-07-02,3,Value for money,Neutral
REV0018979,CUST000006,PRD00342,ORD00117140,2022-09-28,5,Late delivery,Positive
REV0018980,CUST001306,PRD00223,ORD00117144,2025-05-08,1,Excellent experience,Negative
REV0018981,CUST001063,PRD00203,ORD00117146,2022-04-02,2,Value for money,Negative
REV0018982,CUST006613,PRD00130,ORD00117149,2024-03-06,4,Value for money,Positive
REV0018983,CUST011607,PRD00787,ORD00117153,2024-06-13,4,Late delivery,Positive
REV0018984,CUST012410,PRD00697,ORD00117157,2022-08-05,2,Not satisfied,Negative
REV0018985,CUST013434,PRD00078,ORD00117158,2025-08-21,5,Not satisfied,Positive
REV0018986,CUST013138,PRD00428,ORD00117175,2025-08-27,4,Not satisfied,Positive
REV0018987,CUST006386,PRD00540,ORD00117179,2022-06-06,4,Late delivery,Positive
REV0018988,CUST008020,PRD00166,ORD00117190,2022-06-10,5,Excellent experience,Positive
REV0018989,CUST011063,PRD00688,ORD00117191,2022-01-30,4,Value for money,Positive
REV0018990,CUST001862,PRD00747,ORD00117194,2023-08-25,4,Good product,Positive
REV0018991,CUST001205,PRD00947,ORD00117198,2026-01-03,4,Average quality,Positive
REV0018992,CUST003703,PRD00792,ORD00117214,2024-03-22,3,Good product,Neutral
REV0018993,CUST009178,PRD00311,ORD00117215,2023-01-01,4,Average quality,Positive
REV0018994,CUST012978,PRD00753,ORD00117228,2025-11-29,2,Average quality,Negative
REV0018995,CUST014972,PRD00397,ORD00117238,2022-02-11,1,Average quality,Negative
REV0018996,CUST000540,PRD00742,ORD00117240,2022-08-06,5,Not satisfied,Positive
REV0018997,CUST003889,PRD00932,ORD00117242,2022-06-29,5,Excellent experience,Positive
REV0018998,CUST005305,PRD00103,ORD00117246,2024-08-10,5,Value for money,Positive
REV0018999,CUST010764,PRD00949,ORD00117250,2024-02-15,2,Late delivery,Negative
REV0019000,CUST012048,PRD00511,ORD00117255,2023-05-05,4,Good product,Positive
REV0019001,CUST002737,PRD00820,ORD00117260,2022-09-12,5,Value for money,Positive
REV0019002,CUST009503,PRD00554,ORD00117263,2023-11-08,5,Not satisfied,Positive
REV0019003,CUST005515,PRD00098,ORD00117274,2024-03-08,1,Value for money,Negative
REV0019004,CUST013244,PRD00904,ORD00117276,2024-12-11,4,Good product,Positive
REV0019005,CUST006566,PRD00365,ORD00117278,2023-10-29,4,Excellent experience,Positive
REV0019006,CUST014185,PRD00241,ORD00117280,2022-07-16,5,Not satisfied,Positive
REV0019007,CUST007730,PRD00674,ORD00117282,2025-03-24,5,Not satisfied,Positive
REV0019008,CUST005734,PRD00579,ORD00117290,2025-05-15,4,Excellent experience,Positive
REV0019009,CUST008138,PRD00053,ORD00117291,2025-11-08,5,Average quality,Positive
REV0019010,CUST012950,PRD00756,ORD00117293,2022-12-06,5,Not satisfied,Positive
REV0019011,CUST008427,PRD00195,ORD00117303,2025-11-01,4,Average quality,Positive
REV0019012,CUST011283,PRD00531,ORD00117304,2022-09-07,2,Good product,Negative
REV0019013,CUST005016,PRD00538,ORD00117309,2023-08-19,3,Late delivery,Neutral
REV0019014,CUST007760,PRD00858,ORD00117319,2025-10-21,4,Average quality,Positive
REV0019015,CUST003234,PRD00707,ORD00117332,2024-02-18,3,Late delivery,Neutral
REV0019016,CUST001744,PRD00269,ORD00117341,2022-06-28,3,Good product,Neutral
REV0019017,CUST006214,PRD00633,ORD00117344,2025-04-13,2,Late delivery,Negative
REV0019018,CUST000728,PRD00081,ORD00117346,2024-10-23,4,Value for money,Positive
REV0019019,CUST010411,PRD00661,ORD00117348,2023-02-06,4,Excellent experience,Positive
REV0019020,CUST001576,PRD00276,ORD00117350,2025-06-02,1,Late delivery,Negative
REV0019021,CUST001798,PRD00154,ORD00117353,2026-01-12,5,Excellent experience,Positive
REV0019022,CUST012648,PRD00409,ORD00117357,2023-02-15,2,Excellent experience,Negative
REV0019023,CUST008156,PRD00208,ORD00117374,2023-09-27,3,Late delivery,Neutral
REV0019024,CUST000801,PRD00255,ORD00117379,2025-06-20,5,Good product,Positive
REV0019025,CUST001074,PRD00135,ORD00117381,2022-08-13,4,Late delivery,Positive
REV0019026,CUST008214,PRD00209,ORD00117387,2023-11-04,5,Excellent experience,Positive
REV0019027,CUST001154,PRD00430,ORD00117390,2025-02-12,2,Average quality,Negative
REV0019028,CUST003871,PRD00090,ORD00117393,2023-09-15,3,Not satisfied,Neutral
REV0019029,CUST005135,PRD00030,ORD00117396,2022-11-28,4,Not satisfied,Positive
REV0019030,CUST001757,PRD00863,ORD00117398,2024-09-07,3,Not satisfied,Neutral
REV0019031,CUST009854,PRD00318,ORD00117407,2022-02-08,5,Late delivery,Positive
REV0019032,CUST001195,PRD00935,ORD00117410,2024-12-31,4,Not satisfied,Positive
REV0019033,CUST008189,PRD00768,ORD00117416,2023-12-19,5,Value for money,Positive
REV0019034,CUST009471,PRD00748,ORD00117418,2023-12-22,4,Value for money,Positive
REV0019035,CUST014212,PRD00532,ORD00117423,2023-03-20,4,Not satisfied,Positive
REV0019036,CUST004529,PRD00514,ORD00117430,2022-02-05,5,Not satisfied,Positive
REV0019037,CUST004753,PRD00248,ORD00117436,2024-09-16,4,Excellent experience,Positive
REV0019038,CUST011745,PRD00384,ORD00117450,2026-01-12,4,Average quality,Positive
REV0019039,CUST009957,PRD00628,ORD00117457,2025-03-23,5,Excellent experience,Positive
REV0019040,CUST007549,PRD00719,ORD00117459,2022-01-28,3,Excellent experience,Neutral
REV0019041,CUST004232,PRD00168,ORD00117477,2024-06-10,4,Value for money,Positive
REV0019042,CUST008343,PRD00855,ORD00117480,2025-03-12,1,Good product,Negative
REV0019043,CUST000855,PRD00826,ORD00117485,2024-12-23,5,Not satisfied,Positive
REV0019044,CUST003427,PRD00332,ORD00117487,2024-08-22,4,Good product,Positive
REV0019045,CUST013438,PRD00387,ORD00117503,2022-06-14,4,Value for money,Positive
REV0019046,CUST001769,PRD00310,ORD00117518,2025-07-23,5,Good product,Positive
REV0019047,CUST003438,PRD00203,ORD00117519,2023-08-01,4,Value for money,Positive
REV0019048,CUST008309,PRD00058,ORD00117520,2025-11-16,3,Value for money,Neutral
REV0019049,CUST011394,PRD00536,ORD00117529,2023-05-04,4,Not satisfied,Positive
REV0019050,CUST007050,PRD00998,ORD00117530,2023-01-03,3,Value for money,Neutral
REV0019051,CUST005756,PRD00245,ORD00117531,2023-01-13,4,Excellent experience,Positive
REV0019052,CUST001720,PRD00957,ORD00117536,2023-08-22,5,Excellent experience,Positive
REV0019053,CUST013935,PRD00854,ORD00117546,2025-01-17,4,Excellent experience,Positive
REV0019054,CUST005417,PRD00294,ORD00117554,2024-07-19,5,Value for money,Positive
REV0019055,CUST009117,PRD00544,ORD00117572,2022-10-12,4,Excellent experience,Positive
REV0019056,CUST009970,PRD00317,ORD00117575,2023-10-28,3,Good product,Neutral
REV0019057,CUST012044,PRD00027,ORD00117581,2025-09-27,1,Good product,Negative
REV0019058,CUST007936,PRD00103,ORD00117595,2024-06-27,5,Good product,Positive
REV0019059,CUST003099,PRD00047,ORD00117596,2023-12-08,5,Not satisfied,Positive
REV0019060,CUST004481,PRD00275,ORD00117607,2024-02-29,1,Late delivery,Negative
REV0019061,CUST013502,PRD00600,ORD00117608,2022-10-22,5,Late delivery,Positive
REV0019062,CUST006080,PRD00428,ORD00117612,2025-10-25,5,Value for money,Positive
REV0019063,CUST007684,PRD00338,ORD00117620,2025-09-21,4,Excellent experience,Positive
REV0019064,CUST006611,PRD00476,ORD00117623,2022-03-22,4,Late delivery,Positive
REV0019065,CUST000569,PRD00191,ORD00117625,2022-05-15,5,Not satisfied,Positive
REV0019066,CUST012399,PRD00457,ORD00117629,2025-08-07,4,Late delivery,Positive
REV0019067,CUST014128,PRD00580,ORD00117633,2024-04-12,4,Average quality,Positive
REV0019068,CUST000225,PRD00224,ORD00117636,2025-03-04,5,Late delivery,Positive
REV0019069,CUST011034,PRD00249,ORD00117639,2023-07-29,4,Not satisfied,Positive
REV0019070,CUST013568,PRD00400,ORD00117650,2023-01-22,2,Late delivery,Negative
REV0019071,CUST003106,PRD00016,ORD00117654,2025-05-26,3,Value for money,Neutral
REV0019072,CUST003065,PRD00159,ORD00117657,2025-07-31,4,Excellent experience,Positive
REV0019073,CUST005750,PRD00434,ORD00117667,2025-03-14,4,Excellent experience,Positive
REV0019074,CUST002888,PRD00177,ORD00117669,2022-04-02,2,Good product,Negative
REV0019075,CUST000015,PRD00722,ORD00117672,2022-10-26,1,Not satisfied,Negative
REV0019076,CUST001488,PRD00714,ORD00117675,2022-02-09,5,Good product,Positive
REV0019077,CUST011230,PRD00425,ORD00117677,2023-08-13,4,Average quality,Positive
REV0019078,CUST012602,PRD00482,ORD00117689,2022-11-22,3,Excellent experience,Neutral
REV0019079,CUST011868,PRD00869,ORD00117691,2025-01-16,4,Good product,Positive
REV0019080,CUST013757,PRD00130,ORD00117695,2024-03-03,5,Value for money,Positive
REV0019081,CUST005344,PRD00516,ORD00117696,2024-09-28,5,Average quality,Positive
REV0019082,CUST013871,PRD00426,ORD00117697,2023-04-19,4,Value for money,Positive
REV0019083,CUST001876,PRD00633,ORD00117701,2024-02-18,5,Late delivery,Positive
REV0019084,CUST004811,PRD00215,ORD00117702,2025-05-16,4,Late delivery,Positive
REV0019085,CUST000079,PRD00513,ORD00117705,2024-06-04,4,Excellent experience,Positive
REV0019086,CUST007880,PRD00317,ORD00117716,2024-10-05,4,Not satisfied,Positive
REV0019087,CUST010162,PRD00320,ORD00117720,2024-06-02,3,Good product,Neutral
REV0019088,CUST009395,PRD00955,ORD00117725,2024-07-21,5,Average quality,Positive
REV0019089,CUST009974,PRD00300,ORD00117747,2024-09-04,4,Late delivery,Positive
REV0019090,CUST012434,PRD00928,ORD00117754,2024-10-30,5,Excellent experience,Positive
REV0019091,CUST002778,PRD00802,ORD00117771,2023-03-23,3,Not satisfied,Neutral
REV0019092,CUST012797,PRD00950,ORD00117777,2024-09-21,2,Late delivery,Negative
REV0019093,CUST006138,PRD00709,ORD00117780,2024-03-25,5,Value for money,Positive
REV0019094,CUST010312,PRD00344,ORD00117783,2022-07-03,1,Average quality,Negative
REV0019095,CUST006819,PRD00200,ORD00117784,2023-04-10,3,Excellent experience,Neutral
REV0019096,CUST004289,PRD00611,ORD00117792,2023-12-24,3,Value for money,Neutral
REV0019097,CUST009065,PRD00978,ORD00117796,2022-05-28,4,Late delivery,Positive
REV0019098,CUST008665,PRD00362,ORD00117797,2025-10-01,4,Average quality,Positive
REV0019099,CUST003881,PRD00027,ORD00117799,2022-01-15,5,Value for money,Positive
REV0019100,CUST012329,PRD00195,ORD00117822,2025-01-16,4,Late delivery,Positive
REV0019101,CUST011091,PRD00881,ORD00117824,2022-02-13,4,Excellent experience,Positive
REV0019102,CUST009631,PRD00500,ORD00117834,2023-11-08,2,Not satisfied,Negative
REV0019103,CUST014670,PRD00078,ORD00117836,2022-05-21,4,Good product,Positive
REV0019104,CUST008266,PRD00129,ORD00117840,2024-10-27,4,Average quality,Positive
REV0019105,CUST012966,PRD00657,ORD00117849,2022-11-29,3,Average quality,Neutral
REV0019106,CUST005996,PRD00028,ORD00117856,2023-09-07,4,Late delivery,Positive
REV0019107,CUST000871,PRD00750,ORD00117859,2024-05-18,4,Not satisfied,Positive
REV0019108,CUST009802,PRD00917,ORD00117864,2024-10-08,5,Good product,Positive
REV0019109,CUST014536,PRD00462,ORD00117871,2022-04-15,4,Late delivery,Positive
REV0019110,CUST001645,PRD00252,ORD00117874,2024-12-04,5,Value for money,Positive
REV0019111,CUST006025,PRD00989,ORD00117881,2025-08-05,4,Good product,Positive
REV0019112,CUST012495,PRD00124,ORD00117885,2023-06-23,2,Average quality,Negative
REV0019113,CUST007882,PRD00245,ORD00117892,2023-02-01,4,Average quality,Positive
REV0019114,CUST004859,PRD00276,ORD00117896,2024-12-08,3,Late delivery,Neutral
REV0019115,CUST006255,PRD00569,ORD00117902,2022-06-22,4,Value for money,Positive
REV0019116,CUST006925,PRD00430,ORD00117904,2026-01-05,5,Good product,Positive
REV0019117,CUST014725,PRD00301,ORD00117908,2023-01-15,5,Good product,Positive
REV0019118,CUST013979,PRD00768,ORD00117912,2022-04-08,4,Good product,Positive
REV0019119,CUST011400,PRD00572,ORD00117925,2023-08-25,4,Good product,Positive
REV0019120,CUST003290,PRD00548,ORD00117932,2023-06-21,4,Average quality,Positive
REV0019121,CUST012493,PRD00868,ORD00117946,2022-04-06,2,Average quality,Negative
REV0019122,CUST005570,PRD00242,ORD00117949,2022-12-07,3,Not satisfied,Neutral
REV0019123,CUST012860,PRD00770,ORD00117951,2025-09-09,4,Excellent experience,Positive
REV0019124,CUST012962,PRD00468,ORD00117966,2023-06-23,5,Not satisfied,Positive
REV0019125,CUST011822,PRD00838,ORD00117977,2025-09-11,5,Excellent experience,Positive
REV0019126,CUST008297,PRD00471,ORD00117981,2022-12-09,4,Not satisfied,Positive
REV0019127,CUST010301,PRD00447,ORD00117986,2022-11-12,5,Value for money,Positive
REV0019128,CUST012040,PRD00043,ORD00118000,2022-04-08,5,Good product,Positive
REV0019129,CUST010548,PRD00246,ORD00118002,2022-07-24,4,Good product,Positive
REV0019130,CUST005615,PRD00109,ORD00118006,2022-12-02,5,Not satisfied,Positive
REV0019131,CUST012616,PRD00853,ORD00118010,2024-03-14,4,Average quality,Positive
REV0019132,CUST014342,PRD00994,ORD00118015,2023-07-04,3,Value for money,Neutral
REV0019133,CUST003714,PRD00166,ORD00118028,2025-12-17,5,Not satisfied,Positive
REV0019134,CUST006698,PRD00031,ORD00118033,2026-01-02,5,Late delivery,Positive
REV0019135,CUST005845,PRD00003,ORD00118038,2023-12-26,5,Good product,Positive
REV0019136,CUST014176,PRD00233,ORD00118054,2024-04-18,4,Good product,Positive
REV0019137,CUST001553,PRD00252,ORD00118056,2022-07-21,5,Good product,Positive
REV0019138,CUST008538,PRD00079,ORD00118062,2025-03-01,4,Excellent experience,Positive
REV0019139,CUST000202,PRD00743,ORD00118066,2023-09-28,4,Value for money,Positive
REV0019140,CUST007114,PRD00519,ORD00118081,2024-04-28,4,Excellent experience,Positive
REV0019141,CUST009424,PRD00653,ORD00118082,2024-07-17,5,Average quality,Positive
REV0019142,CUST001082,PRD00963,ORD00118085,2024-09-08,3,Good product,Neutral
REV0019143,CUST011738,PRD00881,ORD00118087,2023-07-19,5,Good product,Positive
REV0019144,CUST009324,PRD00863,ORD00118092,2025-05-03,4,Good product,Positive
REV0019145,CUST011562,PRD00534,ORD00118097,2024-11-05,4,Value for money,Positive
REV0019146,CUST002765,PRD00798,ORD00118109,2023-04-16,4,Value for money,Positive
REV0019147,CUST002456,PRD00568,ORD00118115,2022-12-24,3,Value for money,Neutral
REV0019148,CUST004772,PRD00406,ORD00118116,2022-02-09,4,Average quality,Positive
REV0019149,CUST005308,PRD00896,ORD00118118,2025-05-19,4,Good product,Positive
REV0019150,CUST000170,PRD00427,ORD00118125,2025-01-06,4,Not satisfied,Positive
REV0019151,CUST005832,PRD00179,ORD00118130,2024-07-25,2,Excellent experience,Negative
REV0019152,CUST006645,PRD00935,ORD00118131,2024-09-06,2,Good product,Negative
REV0019153,CUST014501,PRD00292,ORD00118168,2024-06-24,5,Average quality,Positive
REV0019154,CUST007957,PRD00431,ORD00118176,2023-07-27,3,Good product,Neutral
REV0019155,CUST009316,PRD00777,ORD00118186,2022-07-24,5,Not satisfied,Positive
REV0019156,CUST000983,PRD00907,ORD00118208,2022-06-25,4,Value for money,Positive
REV0019157,CUST000821,PRD00506,ORD00118212,2025-12-18,5,Value for money,Positive
REV0019158,CUST007940,PRD00245,ORD00118214,2022-07-29,4,Not satisfied,Positive
REV0019159,CUST014349,PRD00916,ORD00118215,2024-01-06,5,Average quality,Positive
REV0019160,CUST010644,PRD00541,ORD00118216,2023-06-05,4,Value for money,Positive
REV0019161,CUST010750,PRD00214,ORD00118219,2024-10-14,4,Excellent experience,Positive
REV0019162,CUST008148,PRD00934,ORD00118221,2024-06-15,5,Value for money,Positive
REV0019163,CUST006180,PRD00158,ORD00118225,2025-11-06,4,Late delivery,Positive
REV0019164,CUST012733,PRD00783,ORD00118227,2024-02-04,3,Good product,Neutral
REV0019165,CUST008399,PRD00578,ORD00118231,2025-05-16,3,Late delivery,Neutral
REV0019166,CUST009063,PRD00455,ORD00118233,2025-10-15,5,Late delivery,Positive
REV0019167,CUST008087,PRD00426,ORD00118244,2025-05-13,3,Good product,Neutral
REV0019168,CUST004745,PRD00607,ORD00118248,2025-06-09,4,Late delivery,Positive
REV0019169,CUST009356,PRD00334,ORD00118250,2025-07-10,4,Value for money,Positive
REV0019170,CUST011857,PRD00792,ORD00118255,2023-04-30,5,Excellent experience,Positive
REV0019171,CUST012434,PRD00903,ORD00118263,2025-05-10,4,Value for money,Positive
REV0019172,CUST006258,PRD00802,ORD00118265,2023-06-21,3,Value for money,Neutral
REV0019173,CUST009847,PRD00708,ORD00118268,2024-11-05,1,Good product,Negative
REV0019174,CUST007495,PRD00772,ORD00118281,2024-01-18,4,Average quality,Positive
REV0019175,CUST004478,PRD00847,ORD00118286,2024-04-30,1,Value for money,Negative
REV0019176,CUST012330,PRD00280,ORD00118291,2025-06-28,4,Excellent experience,Positive
REV0019177,CUST012025,PRD00587,ORD00118308,2022-03-03,5,Good product,Positive
REV0019178,CUST001508,PRD00352,ORD00118313,2023-05-18,1,Not satisfied,Negative
REV0019179,CUST001513,PRD00638,ORD00118318,2022-04-15,3,Excellent experience,Neutral
REV0019180,CUST003371,PRD00744,ORD00118338,2023-06-26,4,Good product,Positive
REV0019181,CUST002613,PRD00982,ORD00118343,2022-07-08,4,Excellent experience,Positive
REV0019182,CUST000177,PRD00334,ORD00118357,2023-10-01,3,Not satisfied,Neutral
REV0019183,CUST003003,PRD00131,ORD00118367,2025-09-17,4,Not satisfied,Positive
REV0019184,CUST013755,PRD00124,ORD00118371,2024-10-09,3,Good product,Neutral
REV0019185,CUST004136,PRD00846,ORD00118372,2023-10-16,4,Good product,Positive
REV0019186,CUST000158,PRD00553,ORD00118375,2023-02-28,4,Good product,Positive
REV0019187,CUST009082,PRD00114,ORD00118378,2025-08-15,3,Not satisfied,Neutral
REV0019188,CUST005607,PRD00116,ORD00118380,2023-05-03,3,Good product,Neutral
REV0019189,CUST013613,PRD00103,ORD00118381,2025-02-11,5,Average quality,Positive
REV0019190,CUST004657,PRD00718,ORD00118392,2022-10-09,5,Excellent experience,Positive
REV0019191,CUST008055,PRD00025,ORD00118395,2025-03-19,5,Good product,Positive
REV0019192,CUST008915,PRD00163,ORD00118396,2024-08-11,5,Good product,Positive
REV0019193,CUST014934,PRD00335,ORD00118397,2024-09-20,5,Late delivery,Positive
REV0019194,CUST012775,PRD00261,ORD00118401,2023-02-09,5,Excellent experience,Positive
REV0019195,CUST013912,PRD00981,ORD00118420,2023-11-21,5,Not satisfied,Positive
REV0019196,CUST001545,PRD00304,ORD00118423,2025-05-08,5,Good product,Positive
REV0019197,CUST005684,PRD00382,ORD00118444,2022-03-18,3,Not satisfied,Neutral
REV0019198,CUST005594,PRD00292,ORD00118445,2024-10-30,1,Not satisfied,Negative
REV0019199,CUST008485,PRD00095,ORD00118449,2022-02-28,4,Late delivery,Positive
