Product_ID,Warehouse_ID,Warehouse_City,Stock_Available,Reorder_Level,Reorder_Qty,Last_Stock_Update,Inventory_Value
PRD00757,WH002,Mumbai,60,82,114,2025-12-11,269242.2
PRD00758,WH001,Bangalore,834,24,103,2025-12-24,6107790.66
PRD00758,WH007,Bhubaneswar,107,50,148,2025-12-13,783613.43
PRD00758,WH003,Delhi,31,68,263,2025-12-11,227028.19
PRD00758,WH002,Mumbai,876,94,298,2025-12-30,6415377.24
PRD00759,WH005,Chennai,107,101,144,2025-12-17,15890.57
PRD00759,WH006,Kolkata,155,101,281,2025-12-23,23019.05
PRD00759,WH003,Delhi,237,87,281,2025-12-06,35196.87
PRD00760,WH003,Delhi,584,85,149,2025-12-22,996385.76
PRD00760,WH005,Chennai,268,71,238,2025-12-20,457245.52
PRD00760,WH002,Mumbai,107,50,283,2025-12-25,182556.98
PRD00760,WH007,Bhubaneswar,457,88,76,2025-12-15,779705.98
PRD00760,WH001,Bangalore,665,88,107,2025-12-11,1134583.1
PRD00761,WH002,Mumbai,637,114,244,2025-12-15,638656.2
PRD00761,WH008,Dubai,381,26,141,2025-12-04,381990.6
PRD00762,WH002,Mumbai,871,45,281,2025-12-01,761358.52
PRD00762,WH005,Chennai,250,26,203,2025-12-15,218530.0
PRD00762,WH006,Kolkata,79,97,52,2025-12-20,69055.48
PRD00762,WH008,Dubai,823,86,223,2025-12-29,719400.76
PRD00762,WH003,Delhi,212,101,122,2025-12-05,185313.44
PRD00763,WH004,Hyderabad,174,98,148,2025-12-15,2956658.46
PRD00763,WH001,Bangalore,632,83,57,2025-12-23,10739127.28
PRD00764,WH002,Mumbai,350,99,196,2025-12-19,9541752.5
PRD00764,WH001,Bangalore,845,91,83,2025-12-29,23036516.75
PRD00764,WH007,Bhubaneswar,167,23,69,2025-12-23,4552779.05
PRD00765,WH003,Delhi,855,64,257,2025-12-07,5559329.7
PRD00765,WH008,Dubai,527,44,58,2025-12-12,3426627.78
PRD00766,WH003,Delhi,75,40,188,2025-12-02,295672.5
PRD00766,WH006,Kolkata,349,107,217,2025-12-19,1375862.7
PRD00766,WH002,Mumbai,128,37,188,2025-12-05,504614.4
PRD00767,WH004,Hyderabad,495,83,146,2025-12-27,24810568.2
PRD00767,WH002,Mumbai,456,120,294,2025-12-17,22855796.16
PRD00767,WH007,Bhubaneswar,823,78,206,2025-12-19,41250702.28
PRD00767,WH003,Delhi,375,24,84,2025-12-19,18795885.0
PRD00768,WH005,Chennai,855,118,252,2025-12-16,21493776.6
PRD00768,WH002,Mumbai,225,20,215,2025-12-19,5656257.0
PRD00768,WH001,Bangalore,585,93,299,2025-12-21,14706268.2
PRD00768,WH006,Kolkata,202,100,166,2025-12-03,5078061.84
PRD00768,WH008,Dubai,26,105,140,2025-12-28,653611.92
PRD00769,WH006,Kolkata,85,42,196,2025-12-30,356873.35
PRD00769,WH007,Bhubaneswar,597,27,221,2025-12-06,2506510.47
PRD00769,WH005,Chennai,651,42,250,2025-12-23,2733230.01
PRD00769,WH008,Dubai,578,32,131,2025-12-08,2426738.78
PRD00770,WH003,Delhi,801,32,233,2025-12-31,1336492.53
PRD00770,WH004,Hyderabad,83,84,59,2025-12-03,138487.99
PRD00770,WH008,Dubai,762,77,119,2025-12-06,1271419.86
PRD00770,WH006,Kolkata,455,92,262,2025-12-12,759181.15
PRD00771,WH003,Delhi,541,26,157,2025-12-09,718658.99
PRD00771,WH008,Dubai,738,95,292,2025-12-12,980351.82
PRD00771,WH001,Bangalore,851,73,206,2025-12-18,1130459.89
PRD00771,WH005,Chennai,136,31,230,2025-12-09,180661.04
PRD00771,WH006,Kolkata,119,67,190,2025-12-06,158078.41
PRD00772,WH008,Dubai,461,62,155,2025-12-07,767629.54
PRD00772,WH001,Bangalore,153,108,72,2025-12-01,254766.42
PRD00773,WH002,Mumbai,83,34,133,2025-12-18,700216.22
PRD00773,WH003,Delhi,407,120,142,2025-12-13,3433590.38
PRD00773,WH006,Kolkata,229,89,80,2025-12-09,1931921.86
PRD00774,WH003,Delhi,14,68,269,2025-12-15,90167.0
PRD00774,WH006,Kolkata,374,25,228,2025-12-11,2408747.0
PRD00774,WH001,Bangalore,600,70,74,2025-12-02,3864300.0
PRD00775,WH006,Kolkata,321,82,198,2025-12-16,2209061.01
PRD00775,WH008,Dubai,228,53,269,2025-12-26,1569052.68
PRD00775,WH005,Chennai,444,93,246,2025-12-06,3055523.64
PRD00775,WH007,Bhubaneswar,367,35,243,2025-12-02,2525624.27
PRD00775,WH001,Bangalore,68,57,144,2025-12-24,467963.08
PRD00776,WH007,Bhubaneswar,335,31,266,2025-12-14,310049.2
PRD00776,WH003,Delhi,640,107,136,2025-12-22,592332.8
PRD00776,WH005,Chennai,149,61,212,2025-12-18,137902.48
PRD00777,WH006,Kolkata,651,72,93,2025-12-24,1224400.8
PRD00777,WH001,Bangalore,130,86,284,2025-12-07,244504.0
PRD00777,WH003,Delhi,507,82,221,2025-12-06,953565.6
PRD00777,WH004,Hyderabad,133,35,207,2025-12-19,250146.4
PRD00777,WH005,Chennai,151,80,114,2025-12-16,284000.8
PRD00778,WH001,Bangalore,359,30,139,2025-12-25,801550.07
PRD00778,WH008,Dubai,176,67,203,2025-12-28,392960.48
PRD00778,WH002,Mumbai,628,91,189,2025-12-16,1402154.44
PRD00779,WH004,Hyderabad,847,59,131,2025-12-14,2145501.82
PRD00779,WH003,Delhi,593,33,196,2025-12-16,1502104.58
PRD00779,WH007,Bhubaneswar,636,84,171,2025-12-25,1611026.16
PRD00780,WH005,Chennai,521,24,147,2025-12-30,652807.79
PRD00780,WH001,Bangalore,303,79,117,2025-12-04,379655.97
PRD00781,WH008,Dubai,452,35,284,2025-12-24,2493354.04
PRD00781,WH004,Hyderabad,468,66,289,2025-12-05,2581614.36
PRD00781,WH006,Kolkata,376,71,295,2025-12-15,2074117.52
PRD00781,WH003,Delhi,663,65,65,2025-12-15,3657287.01
PRD00781,WH007,Bhubaneswar,0,115,225,2025-12-06,0.0
PRD00782,WH002,Mumbai,457,48,209,2025-12-26,1405736.57
PRD00782,WH003,Delhi,638,45,279,2025-12-06,1962494.38
PRD00782,WH006,Kolkata,734,81,76,2025-12-26,2257791.34
PRD00783,WH005,Chennai,56,75,171,2025-12-15,911560.16
PRD00783,WH008,Dubai,606,39,256,2025-12-13,9864383.16
PRD00783,WH003,Delhi,813,82,136,2025-12-05,13233900.18
PRD00784,WH002,Mumbai,204,54,137,2025-12-26,365690.4
PRD00784,WH001,Bangalore,42,63,210,2025-12-29,75289.2
PRD00785,WH003,Delhi,339,109,181,2025-12-23,545125.56
PRD00785,WH004,Hyderabad,376,98,254,2025-12-20,604623.04
PRD00785,WH008,Dubai,550,46,259,2025-12-22,884422.0
PRD00785,WH006,Kolkata,576,93,123,2025-12-22,926231.04
PRD00785,WH007,Bhubaneswar,504,77,224,2025-12-14,810452.16
PRD00786,WH003,Delhi,346,33,51,2025-12-02,216153.12
PRD00786,WH007,Bhubaneswar,669,78,64,2025-12-28,417937.68
PRD00786,WH005,Chennai,710,96,74,2025-12-07,443551.2
PRD00786,WH006,Kolkata,836,66,107,2025-12-14,522265.92
PRD00786,WH004,Hyderabad,71,65,190,2025-12-21,44355.12
PRD00787,WH003,Delhi,808,43,60,2025-12-02,4220935.44
PRD00787,WH005,Chennai,250,120,274,2025-12-28,1305982.5
PRD00787,WH001,Bangalore,547,40,285,2025-12-15,2857489.71
PRD00787,WH004,Hyderabad,876,45,294,2025-12-16,4576162.68
PRD00787,WH006,Kolkata,570,70,161,2025-12-19,2977640.1
PRD00788,WH003,Delhi,814,22,286,2025-12-09,31390965.76
PRD00788,WH004,Hyderabad,463,21,165,2025-12-21,17855057.92
PRD00788,WH002,Mumbai,186,70,256,2025-12-29,7172874.24
PRD00788,WH005,Chennai,648,61,59,2025-12-09,24989368.32
PRD00788,WH006,Kolkata,579,94,51,2025-12-31,22328463.36
PRD00789,WH003,Delhi,639,75,188,2025-12-13,22178884.86
PRD00789,WH004,Hyderabad,494,90,263,2025-12-09,17146117.56
PRD00789,WH007,Bhubaneswar,247,51,235,2025-12-22,8573058.78
PRD00789,WH008,Dubai,45,114,69,2025-12-25,1561893.3
PRD00789,WH002,Mumbai,853,81,134,2025-12-05,29606555.22
PRD00790,WH002,Mumbai,708,102,121,2025-12-24,35974386.24
PRD00790,WH007,Bhubaneswar,50,115,189,2025-12-23,2540564.0
PRD00790,WH008,Dubai,627,67,243,2025-12-21,31858672.56
PRD00790,WH003,Delhi,856,100,265,2025-12-20,43494455.68
PRD00790,WH006,Kolkata,875,69,100,2025-12-26,44459870.0
PRD00791,WH004,Hyderabad,615,58,254,2025-12-08,1874280.15
PRD00791,WH007,Bhubaneswar,713,92,293,2025-12-07,2172945.93
PRD00791,WH005,Chennai,430,24,82,2025-12-24,1310472.3
PRD00792,WH001,Bangalore,91,64,211,2025-12-06,17233.58
PRD00792,WH006,Kolkata,561,73,294,2025-12-30,106242.18
PRD00792,WH004,Hyderabad,431,106,65,2025-12-28,81622.78
PRD00793,WH003,Delhi,637,120,226,2025-12-28,1832406.94
PRD00793,WH001,Bangalore,516,30,96,2025-12-12,1484335.92
PRD00794,WH004,Hyderabad,678,85,86,2025-12-02,3864159.3
PRD00794,WH005,Chennai,798,70,227,2025-12-18,4548081.3
PRD00795,WH001,Bangalore,524,105,164,2025-12-05,1166769.84
PRD00795,WH006,Kolkata,79,75,248,2025-12-02,175906.14
PRD00795,WH002,Mumbai,297,116,174,2025-12-28,661318.02
PRD00795,WH004,Hyderabad,609,104,233,2025-12-01,1356035.94
PRD00796,WH002,Mumbai,93,21,215,2025-12-03,164460.27
PRD00796,WH008,Dubai,653,27,234,2025-12-27,1154758.67
PRD00796,WH006,Kolkata,157,23,161,2025-12-22,277637.23
PRD00797,WH007,Bhubaneswar,388,97,175,2025-12-03,2605967.08
PRD00797,WH001,Bangalore,410,90,177,2025-12-29,2753728.1
PRD00797,WH006,Kolkata,882,104,178,2025-12-18,5923873.62
PRD00798,WH005,Chennai,854,50,227,2025-12-21,2835732.62
PRD00798,WH008,Dubai,862,97,85,2025-12-25,2862296.86
PRD00799,WH002,Mumbai,74,104,70,2025-12-17,1482933.36
PRD00799,WH008,Dubai,632,84,294,2025-12-31,12665052.48
PRD00800,WH008,Dubai,388,73,165,2025-12-28,1436686.4
PRD00800,WH007,Bhubaneswar,143,43,110,2025-12-21,529500.4
PRD00800,WH001,Bangalore,382,60,279,2025-12-15,1414469.6
PRD00800,WH005,Chennai,613,89,76,2025-12-04,2269816.4
PRD00801,WH005,Chennai,531,49,122,2025-12-01,16525059.84
PRD00801,WH006,Kolkata,51,73,92,2025-12-14,1587152.64
PRD00801,WH004,Hyderabad,585,90,140,2025-12-18,18205574.4
PRD00801,WH003,Delhi,17,112,139,2025-12-08,529050.88
PRD00801,WH008,Dubai,308,45,271,2025-12-18,9585157.12
PRD00802,WH008,Dubai,88,64,119,2025-12-11,837687.84
PRD00802,WH003,Delhi,193,24,77,2025-12-22,1837201.74
PRD00802,WH004,Hyderabad,575,56,141,2025-12-17,5473528.5
PRD00802,WH001,Bangalore,644,112,57,2025-12-30,6130351.92
PRD00802,WH006,Kolkata,795,71,262,2025-12-04,7567748.1
PRD00803,WH008,Dubai,280,100,77,2025-12-31,309246.0
PRD00803,WH005,Chennai,279,101,174,2025-12-07,308141.55
PRD00804,WH004,Hyderabad,505,25,96,2025-12-30,499349.05
PRD00804,WH001,Bangalore,635,29,279,2025-12-30,627894.35
PRD00804,WH006,Kolkata,790,79,158,2025-12-23,781159.9
PRD00804,WH007,Bhubaneswar,397,101,248,2025-12-25,392557.57
PRD00805,WH006,Kolkata,462,59,100,2025-12-27,30118135.74
PRD00805,WH005,Chennai,12,75,286,2025-12-23,782289.24
PRD00805,WH002,Mumbai,734,58,219,2025-12-24,47850025.18
PRD00805,WH003,Delhi,655,90,119,2025-12-04,42699954.35
PRD00806,WH003,Delhi,135,116,222,2025-12-18,351724.95
PRD00806,WH007,Bhubaneswar,501,52,230,2025-12-28,1305290.37
PRD00807,WH008,Dubai,122,57,184,2025-12-27,1178463.88
PRD00807,WH004,Hyderabad,351,80,125,2025-12-08,3390498.54
PRD00807,WH007,Bhubaneswar,261,100,206,2025-12-17,2521139.94
PRD00807,WH002,Mumbai,887,99,172,2025-12-07,8568011.98
PRD00808,WH001,Bangalore,504,117,283,2025-12-30,618347.52
PRD00808,WH002,Mumbai,366,59,50,2025-12-12,449038.08
PRD00809,WH003,Delhi,715,67,256,2025-12-31,19544875.35
PRD00809,WH006,Kolkata,721,33,219,2025-12-27,19708888.29
PRD00809,WH004,Hyderabad,17,44,80,2025-12-06,464703.33
PRD00810,WH004,Hyderabad,446,27,264,2025-12-21,587618.38
PRD00810,WH002,Mumbai,870,75,117,2025-12-04,1146251.1
PRD00810,WH006,Kolkata,326,57,196,2025-12-31,429514.78
PRD00811,WH003,Delhi,725,45,186,2025-12-27,30610428.0
PRD00811,WH008,Dubai,119,30,202,2025-12-29,5024332.32
PRD00811,WH002,Mumbai,38,101,175,2025-12-26,1604408.64
PRD00812,WH007,Bhubaneswar,581,75,223,2025-12-17,105927.92
PRD00812,WH001,Bangalore,144,45,132,2025-12-28,26254.08
PRD00812,WH002,Mumbai,119,38,148,2025-12-26,21696.08
PRD00812,WH005,Chennai,373,32,161,2025-12-09,68005.36
PRD00812,WH006,Kolkata,313,97,118,2025-12-20,57066.16
PRD00813,WH008,Dubai,77,93,245,2025-12-16,3041821.09
PRD00813,WH001,Bangalore,790,35,207,2025-12-18,31208294.3
PRD00813,WH005,Chennai,171,70,108,2025-12-22,6755213.07
PRD00813,WH007,Bhubaneswar,817,109,277,2025-12-04,32274906.89
PRD00813,WH003,Delhi,867,100,289,2025-12-11,34250115.39
PRD00814,WH007,Bhubaneswar,703,90,247,2025-12-06,34865594.32
PRD00814,WH001,Bangalore,372,28,260,2025-12-03,18449503.68
PRD00814,WH008,Dubai,154,98,98,2025-12-02,7637697.76
PRD00815,WH002,Mumbai,692,45,69,2025-12-29,23149448.32
PRD00815,WH003,Delhi,286,45,67,2025-12-31,9567546.56
PRD00815,WH008,Dubai,672,96,103,2025-12-15,22480389.12
PRD00816,WH004,Hyderabad,837,118,245,2025-12-01,6138507.78
PRD00816,WH002,Mumbai,383,69,137,2025-12-07,2808899.02
PRD00817,WH007,Bhubaneswar,611,67,137,2025-12-06,9511980.79
PRD00817,WH008,Dubai,200,92,130,2025-12-05,3113578.0
PRD00817,WH002,Mumbai,444,93,250,2025-12-03,6912143.16
PRD00817,WH001,Bangalore,64,26,120,2025-12-24,996344.96
PRD00818,WH001,Bangalore,654,24,197,2025-12-03,98374.68
PRD00818,WH004,Hyderabad,833,41,143,2025-12-29,125299.86
PRD00819,WH002,Mumbai,14,39,253,2025-12-02,107221.38
PRD00819,WH001,Bangalore,710,103,105,2025-12-06,5437655.7
PRD00819,WH004,Hyderabad,406,111,153,2025-12-12,3109420.02
PRD00819,WH007,Bhubaneswar,506,101,120,2025-12-15,3875287.02
PRD00819,WH003,Delhi,223,42,222,2025-12-19,1707883.41
PRD00820,WH006,Kolkata,836,30,165,2025-12-11,31236078.28
PRD00820,WH008,Dubai,521,29,69,2025-12-03,19466503.33
PRD00820,WH005,Chennai,54,73,138,2025-12-31,2017641.42
PRD00821,WH005,Chennai,362,72,57,2025-12-25,332953.12
PRD00821,WH003,Delhi,619,51,172,2025-12-10,569331.44
PRD00821,WH004,Hyderabad,531,87,71,2025-12-10,488392.56
PRD00821,WH006,Kolkata,863,44,143,2025-12-11,793752.88
PRD00821,WH002,Mumbai,307,93,104,2025-12-01,282366.32
PRD00822,WH006,Kolkata,322,89,245,2025-12-23,435968.68
PRD00822,WH004,Hyderabad,338,98,199,2025-12-31,457631.72
PRD00822,WH003,Delhi,363,111,146,2025-12-11,491480.22
PRD00822,WH007,Bhubaneswar,343,49,243,2025-12-12,464401.42
PRD00823,WH001,Bangalore,335,65,222,2025-12-22,3250843.35
PRD00823,WH008,Dubai,323,98,174,2025-12-22,3134395.23
PRD00824,WH005,Chennai,463,84,119,2025-12-07,54787165.03
PRD00824,WH001,Bangalore,71,45,234,2025-12-29,8401487.51
PRD00824,WH004,Hyderabad,410,109,63,2025-12-21,48515632.1
PRD00825,WH007,Bhubaneswar,758,44,129,2025-12-02,3014550.84
PRD00825,WH005,Chennai,860,108,193,2025-12-03,3420202.8
PRD00825,WH002,Mumbai,21,21,193,2025-12-07,83516.58
PRD00826,WH004,Hyderabad,729,54,109,2025-12-07,29162216.16
PRD00826,WH008,Dubai,822,47,152,2025-12-23,32882498.88
PRD00826,WH001,Bangalore,493,89,180,2025-12-17,19721498.72
PRD00826,WH007,Bhubaneswar,840,43,275,2025-12-01,33602553.6
PRD00826,WH005,Chennai,825,109,131,2025-12-16,33002508.0
PRD00827,WH004,Hyderabad,831,81,158,2025-12-06,5192162.79
PRD00827,WH001,Bangalore,242,34,222,2025-12-23,1512037.78
PRD00827,WH002,Mumbai,710,51,285,2025-12-29,4436143.9
PRD00827,WH008,Dubai,295,61,288,2025-12-01,1843186.55
PRD00827,WH007,Bhubaneswar,714,29,212,2025-12-12,4461136.26
PRD00828,WH004,Hyderabad,397,21,104,2025-12-28,629046.5
PRD00828,WH002,Mumbai,171,75,114,2025-12-02,270949.5
PRD00829,WH001,Bangalore,468,100,253,2025-12-09,1400036.04
PRD00829,WH007,Bhubaneswar,324,100,159,2025-12-13,969255.72
PRD00829,WH003,Delhi,790,40,179,2025-12-31,2363308.7
PRD00830,WH001,Bangalore,603,54,115,2025-12-15,1568927.61
PRD00830,WH004,Hyderabad,95,30,231,2025-12-05,247177.65
PRD00830,WH005,Chennai,105,77,235,2025-12-12,273196.35
PRD00831,WH002,Mumbai,92,57,254,2025-12-27,42110.24
PRD00831,WH006,Kolkata,225,82,124,2025-12-29,102987.0
PRD00831,WH004,Hyderabad,466,23,210,2025-12-25,213297.52
PRD00831,WH005,Chennai,552,49,255,2025-12-19,252661.44
PRD00832,WH002,Mumbai,620,88,149,2025-12-08,2842582.2
PRD00832,WH001,Bangalore,184,83,133,2025-12-30,843605.04
PRD00832,WH005,Chennai,782,102,104,2025-12-11,3585321.42
PRD00832,WH004,Hyderabad,884,120,139,2025-12-09,4052972.04
PRD00833,WH006,Kolkata,586,95,60,2025-12-21,123985.88
PRD00833,WH004,Hyderabad,397,109,83,2025-12-04,83997.26
PRD00833,WH002,Mumbai,528,21,295,2025-12-31,111714.24
PRD00833,WH008,Dubai,859,66,158,2025-12-29,181747.22
PRD00833,WH005,Chennai,742,119,103,2025-12-19,156992.36
PRD00834,WH002,Mumbai,782,107,83,2025-12-19,747130.62
PRD00834,WH003,Delhi,865,48,196,2025-12-13,826429.65
PRD00834,WH005,Chennai,46,77,109,2025-12-24,43948.86
PRD00835,WH005,Chennai,219,61,134,2025-12-31,853112.31
PRD00835,WH001,Bangalore,823,47,296,2025-12-06,3205988.27
PRD00835,WH006,Kolkata,188,50,240,2025-12-04,732352.12
PRD00835,WH003,Delhi,290,89,234,2025-12-09,1129692.1
PRD00835,WH008,Dubai,571,30,201,2025-12-04,2224324.79
PRD00836,WH008,Dubai,181,101,291,2025-12-29,465544.67
PRD00836,WH001,Bangalore,11,49,98,2025-12-28,28292.77
PRD00836,WH003,Delhi,363,85,101,2025-12-29,933661.41
PRD00836,WH004,Hyderabad,388,49,293,2025-12-22,997963.16
PRD00837,WH007,Bhubaneswar,386,92,121,2025-12-29,778700.96
PRD00837,WH004,Hyderabad,59,45,75,2025-12-11,119024.24
PRD00838,WH003,Delhi,542,102,145,2025-12-14,814457.98
PRD00838,WH004,Hyderabad,372,43,81,2025-12-01,559000.68
PRD00838,WH001,Bangalore,657,110,199,2025-12-28,987267.33
PRD00838,WH008,Dubai,862,104,50,2025-12-16,1295318.78
PRD00839,WH001,Bangalore,236,31,284,2025-12-16,1781462.52
PRD00839,WH008,Dubai,356,22,137,2025-12-20,2687290.92
PRD00839,WH002,Mumbai,106,80,278,2025-12-12,800148.42
PRD00840,WH006,Kolkata,364,112,109,2025-12-31,1732075.8
PRD00840,WH005,Chennai,809,29,251,2025-12-08,3849586.05
PRD00840,WH007,Bhubaneswar,241,88,50,2025-12-17,1146786.45
PRD00841,WH007,Bhubaneswar,825,102,128,2025-12-29,289550.25
PRD00841,WH003,Delhi,242,99,286,2025-12-03,84934.74
PRD00841,WH006,Kolkata,416,93,88,2025-12-11,146003.52
PRD00841,WH008,Dubai,679,92,78,2025-12-08,238308.63
PRD00842,WH006,Kolkata,400,83,157,2025-12-12,3041452.0
PRD00842,WH007,Bhubaneswar,825,37,146,2025-12-08,6272994.75
PRD00843,WH003,Delhi,540,47,52,2025-12-18,865819.8
PRD00843,WH004,Hyderabad,31,68,144,2025-12-20,49704.47
PRD00843,WH008,Dubai,201,24,110,2025-12-09,322277.37
PRD00843,WH002,Mumbai,783,78,249,2025-12-03,1255438.71
PRD00843,WH001,Bangalore,202,79,83,2025-12-05,323880.74
PRD00844,WH005,Chennai,141,38,162,2025-12-31,147670.71
PRD00844,WH004,Hyderabad,603,27,150,2025-12-19,631527.93
PRD00844,WH008,Dubai,490,99,60,2025-12-25,513181.9
PRD00845,WH004,Hyderabad,367,83,206,2025-12-29,1183637.39
PRD00845,WH005,Chennai,489,91,199,2025-12-04,1577108.13
PRD00846,WH005,Chennai,886,47,286,2025-12-30,800917.42
PRD00846,WH002,Mumbai,796,90,259,2025-12-17,719560.12
PRD00846,WH006,Kolkata,802,60,133,2025-12-16,724983.94
PRD00846,WH004,Hyderabad,839,110,282,2025-12-16,758430.83
PRD00847,WH003,Delhi,367,52,90,2025-12-07,32410217.74
PRD00847,WH005,Chennai,434,65,111,2025-12-07,38327069.48
PRD00848,WH001,Bangalore,411,104,52,2025-12-27,1077354.3
PRD00848,WH006,Kolkata,466,52,268,2025-12-06,1221525.8
PRD00848,WH004,Hyderabad,394,95,82,2025-12-03,1032792.2
PRD00849,WH003,Delhi,213,36,223,2025-12-25,18699857.88
PRD00849,WH006,Kolkata,652,41,241,2025-12-03,57240879.52
PRD00849,WH002,Mumbai,302,40,211,2025-12-03,26513413.52
PRD00849,WH007,Bhubaneswar,670,73,50,2025-12-10,58821149.2
PRD00849,WH001,Bangalore,6,114,220,2025-12-26,526756.56
PRD00850,WH004,Hyderabad,413,21,201,2025-12-02,115561.53
PRD00850,WH006,Kolkata,272,79,217,2025-12-30,76108.32
PRD00850,WH001,Bangalore,842,97,173,2025-12-27,235600.02
PRD00850,WH002,Mumbai,592,39,190,2025-12-10,165647.52
PRD00850,WH005,Chennai,448,63,93,2025-12-16,125354.88
PRD00851,WH002,Mumbai,653,58,251,2025-12-03,1980986.51
PRD00851,WH001,Bangalore,653,58,254,2025-12-28,1980986.51
PRD00851,WH007,Bhubaneswar,111,70,300,2025-12-07,336737.37
PRD00851,WH006,Kolkata,357,61,213,2025-12-08,1083020.19
PRD00852,WH006,Kolkata,199,64,105,2025-12-29,16163665.55
PRD00852,WH003,Delhi,786,96,52,2025-12-11,63842417.7
PRD00852,WH005,Chennai,189,69,199,2025-12-19,15351421.05
PRD00852,WH007,Bhubaneswar,649,54,93,2025-12-27,52714668.05
PRD00852,WH008,Dubai,484,30,65,2025-12-13,39312633.8
PRD00853,WH007,Bhubaneswar,85,99,255,2025-12-14,289844.05
PRD00853,WH005,Chennai,32,25,239,2025-12-16,109117.76
PRD00853,WH004,Hyderabad,860,64,55,2025-12-07,2932539.8
PRD00854,WH002,Mumbai,823,109,231,2025-12-28,18190291.66
PRD00854,WH006,Kolkata,626,24,195,2025-12-02,13836114.92
PRD00854,WH005,Chennai,580,82,83,2025-12-13,12819403.6
PRD00855,WH005,Chennai,839,84,93,2025-12-03,2310001.92
PRD00855,WH008,Dubai,55,98,209,2025-12-10,151430.4
PRD00856,WH008,Dubai,521,71,168,2025-12-25,289577.01
PRD00856,WH002,Mumbai,208,28,240,2025-12-25,115608.48
PRD00856,WH004,Hyderabad,559,72,136,2025-12-25,310697.79
PRD00857,WH002,Mumbai,348,110,218,2025-12-29,21112498.8
PRD00857,WH005,Chennai,793,66,284,2025-12-17,48109803.3
PRD00857,WH004,Hyderabad,560,103,245,2025-12-17,33974136.0
PRD00858,WH007,Bhubaneswar,388,47,243,2025-12-15,2609280.6
PRD00858,WH004,Hyderabad,1,37,150,2025-12-02,6724.95
PRD00858,WH002,Mumbai,303,38,85,2025-12-14,2037659.85
PRD00858,WH001,Bangalore,634,85,57,2025-12-24,4263618.3
PRD00859,WH008,Dubai,274,93,262,2025-12-01,248781.04
PRD00859,WH005,Chennai,398,58,107,2025-12-06,361368.08
PRD00860,WH008,Dubai,891,46,51,2025-12-02,766536.21
PRD00860,WH004,Hyderabad,113,50,235,2025-12-29,97215.03
PRD00861,WH003,Delhi,238,55,95,2025-12-05,4064773.44
PRD00861,WH006,Kolkata,803,113,130,2025-12-21,13714340.64
PRD00861,WH001,Bangalore,209,54,219,2025-12-30,3569485.92
PRD00861,WH007,Bhubaneswar,290,91,89,2025-12-11,4952875.2
PRD00861,WH002,Mumbai,510,52,118,2025-12-13,8710228.8
PRD00862,WH001,Bangalore,320,95,71,2025-12-03,692256.0
PRD00862,WH005,Chennai,425,50,190,2025-12-18,919402.5
PRD00863,WH007,Bhubaneswar,804,53,181,2025-12-12,3476906.04
PRD00863,WH008,Dubai,871,117,271,2025-12-01,3766648.21
PRD00864,WH002,Mumbai,672,20,249,2025-12-06,1559799.36
PRD00864,WH008,Dubai,593,37,292,2025-12-25,1376430.09
PRD00865,WH004,Hyderabad,677,109,215,2025-12-18,6244972.96
PRD00865,WH002,Mumbai,713,87,193,2025-12-08,6577054.24
PRD00865,WH001,Bangalore,113,22,105,2025-12-03,1042366.24
PRD00866,WH006,Kolkata,577,108,283,2025-12-20,2042366.51
PRD00866,WH008,Dubai,611,22,144,2025-12-24,2162713.93
PRD00866,WH005,Chennai,217,120,112,2025-12-14,768099.71
PRD00866,WH003,Delhi,704,89,208,2025-12-10,2491899.52
PRD00866,WH001,Bangalore,417,26,252,2025-12-01,1476025.71
PRD00867,WH008,Dubai,70,106,257,2025-12-05,162864.1
PRD00867,WH003,Delhi,324,40,205,2025-12-27,753828.12
PRD00868,WH003,Delhi,876,34,101,2025-12-02,282422.4
PRD00868,WH007,Bhubaneswar,772,31,78,2025-12-04,248892.8
PRD00868,WH001,Bangalore,532,77,133,2025-12-05,171516.8
PRD00868,WH002,Mumbai,524,41,198,2025-12-30,168937.6
PRD00868,WH008,Dubai,253,97,257,2025-12-26,81567.2
PRD00869,WH004,Hyderabad,245,66,100,2025-12-23,157218.95
PRD00869,WH005,Chennai,672,50,276,2025-12-22,431229.12
PRD00869,WH003,Delhi,427,74,218,2025-12-20,274010.17
PRD00870,WH008,Dubai,342,89,106,2025-12-31,2239320.24
PRD00870,WH001,Bangalore,259,34,99,2025-12-14,1695859.48
PRD00870,WH006,Kolkata,117,40,265,2025-12-22,766083.24
PRD00870,WH007,Bhubaneswar,298,106,254,2025-12-01,1951220.56
PRD00870,WH003,Delhi,325,62,103,2025-12-25,2128009.0
PRD00871,WH005,Chennai,679,103,91,2025-12-23,1122604.28
PRD00871,WH003,Delhi,900,107,287,2025-12-20,1487988.0
PRD00871,WH008,Dubai,544,118,273,2025-12-06,899406.08
PRD00872,WH002,Mumbai,342,81,259,2025-12-16,29521101.42
PRD00872,WH006,Kolkata,417,115,57,2025-12-28,35995027.17
PRD00873,WH003,Delhi,707,39,111,2025-12-05,470854.93
PRD00873,WH005,Chennai,527,33,107,2025-12-22,350976.73
PRD00873,WH001,Bangalore,593,51,233,2025-12-24,394932.07
PRD00873,WH008,Dubai,425,104,124,2025-12-19,283045.75
